Q_heater,T_sec_out_target_C,x_bypass,y_sec,mdot_load_sec,T_load_sec_in_C,T_load_sec_out_C,Q_cold,W_net,W_heater,W_total,COP_net,COP_total,energy_error,status
3241.0256410256407,-79.99999999999997,0.16766662109933084,0.9691705402772777,0.025495963190691365,33.177976323544556,-79.9966705554946,3240.935873736896,25490.677839822758,3241.0256410256407,28731.7034808484,0.127142004386943,0.1127999902928553,0.0025903509267389845,ok
3366.6666666666665,-79.99999999999997,0.1656241585213737,0.9680136372795036,0.0264527219698505,33.30084446590291,-79.99694978683581,3366.58114546335,25536.81364418516,3366.6666666666665,28903.480310851828,0.1318324671343613,0.11647667025757327,0.002384513202582479,ok
3492.3076923076924,-79.99999999999997,0.16358074342644469,0.9668594929884893,0.027407199298519366,33.42368819689773,-79.99721271764776,3492.2265120336106,25582.83473792686,3492.3076923076924,29075.14243023455,0.13650662828448573,0.12011038365205486,0.0021986708831028805,ok
3617.948717948718,-79.99999999999997,0.16153655738876765,0.9657080975485258,0.028359403327369144,33.5465075310733,-79.99744971364916,3617.87164851081,25628.73299600221,3617.948717948718,29246.68171395093,0.14116467049210574,0.12370195305900472,0.002029407162986303,ok
3743.589743589743,-79.99999999999997,0.159491376091405,0.9645594411507947,0.02930934216829276,33.669302482959495,-79.99767601537866,3743.5169295762507,25674.51697059651,3743.589743589743,29418.10671418625,0.1458067130868899,0.12725213644598754,0.0018733894625920964,ok
3869.230769230769,-79.99999999999997,0.15744499762830771,0.9634135140330915,0.030257023894633327,33.792073067071726,-79.9978920352371,3869.1623354807416,25720.188374979218,3869.230769230769,29589.419144209987,0.15043289260061135,0.13076168601430127,0.001731395225727625,ok
3994.871794871795,-79.99999999999997,0.15539604389907014,0.9622703064795481,0.031202456541413685,33.914819297910924,-79.99808029024655,3994.807284238111,25765.800963313966,3994.871794871795,29760.672758185763,0.15504300797502954,0.13423108128963004,0.0016021294817902788,ok
4120.51282051282,-79.99999999999997,0.15334717935064984,0.9611298088203569,0.03214564810556482,34.03754118996375,-79.99826175938085,4120.452376143692,25811.24413555579,4120.51282051282,29931.75695606861,0.15963788318392763,0.1376615606692035,0.0014840343397214961,ok
4246.153846153846,-79.99999999999997,0.15129699597893015,0.9599920114314991,0.033086606546150206,34.16023875770259,-79.99842767982057,4246.0972977272695,25856.57236528022,4246.153846153846,30102.726211434063,0.16421733081020667,0.14105357992840045,0.0013760037965837091,ok
4371.794871794871,-79.99999999999997,0.14924543756938888,0.9588569047344755,0.03402533978458877,34.28291201558528,-79.998580668682,4371.742093462903,25901.785412146175,4371.794871794871,30273.580283941046,0.1687814960976726,0.1444078319267028,0.0012770099135669473,ok
4497.4358974358975,-79.99999999999997,0.1471924501131049,0.9577244791960352,0.034961855704878884,34.40556097805552,-79.99872199750197,4497.386770426876,25946.882958171853,4497.4358974358975,30444.31885560775,0.1733305221161621,0.1477249923625232,0.0011861477368864362,ok
4623.076923076923,-79.99999999999997,0.14513798334827652,0.9565947253279102,0.03589616215381824,34.5281856595426,-79.9988511399354,4623.031275490858,25991.864550843442,4623.076923076923,30614.941473920364,0.17786454936496043,0.1510057198518257,0.0011026181770583082,ok
4748.717948717948,-79.99999999999997,0.14308197770368003,0.95546763368655,0.036828266941223174,34.65078607446162,-79.99897045074201,4748.67566087233,26036.73008737412,4748.717948717948,30785.448036092068,0.18238371888239088,0.1542506594448489,0.0010257134392527413,ok
4874.358974358975,-79.99999999999997,0.14102438085311933,0.9543431948728592,0.03775817784014541,34.77336223721329,-79.99907937419877,4874.3198768078955,26081.479201170663,4874.358974358975,30955.838175529636,0.18688816838997047,0.15746043926088907,0.0009548051120582517,ok
5000.0,-79.99999999999997,0.13896513841138083,0.9532213995319342,0.038685902587090426,34.89591416218428,-79.99917778316134,4999.963888331638,26126.111606950795,5000.0,31126.111606950795,0.1913780344948618,0.1606356730795469,0.0008893337985158142,ok
