Q_heater,T_sec_out_target_C,x_bypass,y_sec,mdot_load_sec,T_load_sec_in_C,T_load_sec_out_C,Q_cold,W_net,W_heater,W_total,COP_net,COP_total,energy_error,status
2163.157894736842,-28.42105263157896,0.337240071893256,0.963191052489499,0.030440999591184334,32.12289185378671,-28.421725370608783,2163.176634712051,20915.479475976586,2163.157894736842,23078.63737071343,0.10342467344325837,0.09373069128670056,0.005116858666704287,ok
2163.157894736842,-20.78947368421052,0.3643608273773532,0.958154165847546,0.034606504844079476,32.12289185378671,-20.791366080703284,2163.2277378340164,20461.678763621367,2163.157894736842,22624.83665835821,0.10572093144576189,0.09561296598509864,0.005849115385903151,ok
2163.157894736842,-13.157894736842081,0.3921785603337797,0.9514153738573005,0.04017948582001252,32.12289185378671,-13.15787158543651,2163.1527746655947,20067.571925043256,2163.157894736842,22230.7298197801,0.10779344819320646,0.09730462257432951,0.006230314893113729,ok
2163.157894736842,-5.526315789473699,0.420260380608421,0.9419398303326187,0.0480157603149243,32.12289185378671,-5.526292986928809,2163.152569623814,19737.860449599437,2163.157894736842,21901.01834433628,0.10959407556596204,0.09876949718108505,0.005951645804017076,ok
2163.157894736842,2.10526315789474,0.4481142776796905,0.9276403031234179,0.059841469316933356,32.12289185378671,2.1040459724297307,2163.2393657872494,19474.642282828463,2163.157894736842,21637.800177565307,0.1110797997914786,0.09997501354274259,0.004748551978942542,ok
2163.157894736842,9.736842105263122,0.47502466006139427,0.9035833413285955,0.07973657672125149,32.12289185378671,9.7398869447469,2162.8650513345333,19283.156929443674,2163.157894736842,21446.314824180517,0.11216343149871014,0.10085019589920052,0.008118609447553679,ok
2163.157894736842,17.36842105263156,0.5005792625156307,0.8546284072414193,0.12022230721134623,32.12289185378671,17.368936916913356,2163.0791226575743,19152.983290293752,2163.157894736842,21316.141185030596,0.1129369294523307,0.10147611164147342,0.007450765970561211,ok
2163.157894736842,25.0,0.5238276580783913,0.7007477058122054,0.24748164729330616,32.12289185378671,24.998889721681394,2163.4890619076673,19073.111079776645,2163.157894736842,21236.26897451349,0.11343136695730935,0.10187707946740356,0.004776089665828792,ok
2421.0526315789475,-120.0,0.09687992603936402,0.982249732622364,0.014679471121304941,32.37549947617032,-120.00836822449054,2421.162822507891,29071.73821480721,2421.0526315789475,31492.790846386157,0.08328235500121255,0.07687990671635642,0.0022991778969583083,ok
2421.0526315789475,-112.36842105263159,0.11143646908929616,0.9814446844351602,0.015345245972122517,32.37549947617032,-112.36567424952003,2421.0087379967167,28308.899806483532,2421.0526315789475,30729.95243806248,0.0855211171944675,0.07878335454232682,0.002426933011081798,ok
2421.0526315789475,-104.73684210526315,0.12657490245291955,0.9805480988906485,0.016086722217433663,32.37549947617032,-104.7365206691313,2421.0436145609992,27555.569991002987,2421.0526315789475,29976.622622581934,0.08786040772705773,0.08076438913892799,0.002828823775318595,ok
2421.0526315789475,-97.10526315789474,0.14242139047951038,0.9795438325159721,0.016917250509291073,32.37549947617032,-97.10446955634265,2421.0354807766585,26811.304710198972,2421.0526315789475,29232.35734177792,0.09029905507939347,0.08282039838492924,0.003296053058326322,ok
2421.0526315789475,-89.4736842105263,0.15906071341843125,0.9784116962603687,0.017853527192675064,32.37549947617032,-89.47207922336375,2421.0201829598554,26078.21434536977,2421.0526315789475,28499.26697694872,0.09283688487627265,0.08495026152490405,0.003845733078367139,ok
2421.0526315789475,-81.84210526315789,0.17659127301774014,0.9771261039903718,0.018916711999962515,32.37549947617032,-81.83923426478566,2420.9939282889404,25358.530699213043,2421.0526315789475,27779.58333079199,0.09547059161294671,0.0871501166687916,0.004499594094601318,ok
2421.0526315789475,-74.21052631578948,0.19511436197694607,0.9756541403751255,0.020134025909771175,32.37549947617032,-74.20637873345291,2420.963271422611,24655.145137093517,2421.0526315789475,27076.197768672464,0.09819302453751473,0.08941297046602677,0.005282474101306052,ok
2421.0526315789475,-66.57894736842104,0.21472695308973927,0.9739527347167647,0.021541088389235602,32.37549947617032,-66.57369047605522,2420.931169555508,23971.437533110402,2421.0526315789475,26392.49016468935,0.10099232331025669,0.09172803151384648,0.00621954754671063,ok
2421.0526315789475,-58.94736842105263,0.2355097942715618,0.9719644177314812,0.023185426536065017,32.37549947617032,-58.947185468059075,2421.044118437475,23312.16495160288,2421.0526315789475,25733.217583181828,0.10385325101566813,0.09408244851665071,0.0073283553116425745,ok
2421.0526315789475,-51.31578947368422,0.2576918172039545,0.9696107567635148,0.025131904156573237,32.37549947617032,-51.315572935267454,2421.042772659395,22672.846794050103,2421.0526315789475,25093.89942562905,0.10678159627024579,0.09647933673419927,0.002314514648244316,ok
2421.0526315789475,-43.68421052631578,0.28109046862161663,0.9667818388638145,0.027471419259625388,32.37549947617032,-43.68403502688693,2421.0433616996766,22074.773524594726,2421.0526315789475,24495.826156173673,0.10967466366086422,0.09883493401138063,0.0028684925413435974,ok
2421.0526315789475,-36.05263157894737,0.30580625808793593,0.9633187163470206,0.030335421581013964,32.37549947617032,-36.051973868308664,2421.026676172268,21516.820977268922,2421.0526315789475,23937.87360884787,0.1125178611993807,0.10113791708205079,0.0032099590115970936,ok
2421.0526315789475,-28.42105263157896,0.33171832413530744,0.9589826310581806,0.03392136411488464,32.37549947617032,-28.418632455614187,2420.9571956617897,21005.91677402451,2421.0526315789475,23426.969405603457,0.11525120382536677,0.10334060516947297,0.003819641308042897,ok
2421.0526315789475,-20.78947368421052,0.3586238743246862,0.9533977323761553,0.03854007532491954,32.37549947617032,-20.78947327829178,2421.0485636506187,20548.846667231875,2421.0526315789475,22969.899298810822,0.11781919456878,0.10540092196990865,0.004322665786617966,ok
2421.0526315789475,-13.157894736842081,0.3862497106971442,0.9459361910637807,0.04471076999025337,32.37549947617032,-13.157877141864674,2421.0476815845777,20150.779409911414,2421.0526315789475,22571.83204149036,0.12014660238867758,0.10725968885176598,0.004538390396021618,ok
2421.0526315789475,-5.526315789473699,0.4141798811369172,0.9354645182758001,0.05337084338591329,32.37549947617032,-5.526297273477951,2421.0474360154003,19816.480039108163,2421.0526315789475,22237.53267068711,0.12217343500144434,0.1088721249730532,0.004248653752907323,ok
2421.0526315789475,2.10526315789474,0.44191173393140215,0.9197061439471996,0.0664030189556659,32.37549947617032,2.103372137059182,2421.1960260860783,19548.42745355597,2421.0526315789475,21969.480085134917,0.12385630669466709,0.11020725191054104,0.0032827186670665435,ok
2421.0526315789475,9.736842105263122,0.46876497128287997,0.8933147314341945,0.08822871710392116,32.37549947617032,9.7396511565737,2420.7537826470134,19350.83429089136,2421.0526315789475,21771.886922470305,0.1250981609504293,0.11118713739729212,0.0056194128122405975,ok
2421.0526315789475,17.36842105263156,0.4942230710227552,0.840068805699876,0.13226309768620256,32.37549947617032,17.368916430212664,2420.969646704536,19215.208045119485,2421.0526315789475,21636.26067669843,0.1259923723448544,0.11189408756346902,0.004919690458715227,ok
2421.0526315789475,25.0,0.517202761402618,0.6766081220210417,0.2674450830885985,32.37549947617032,25.00151632121498,2420.5538308518144,19131.646685941912,2421.0526315789475,21552.69931752086,0.12652093521204616,0.11230861597387344,0.004344387474402515,ok
2678.9473684210525,-120.0,0.09321812755424522,0.9803960071476627,0.016212502088882922,32.62800378305968,-120.00931010959025,2679.0836971319645,29162.386702364693,2678.9473684210525,31841.334070785746,0.09186777901531377,0.08413855057630923,0.0017391826905288057,ok
2678.9473684210525,-112.36842105263159,0.1076977255582339,0.97950863875395,0.01694635575048335,32.62800378305968,-112.36777459286634,2678.9329686833753,28401.117060862034,2678.9473684210525,31080.064429283088,0.09432491556379874,0.08619457577955765,0.0020305101995293437,ok
2678.9473684210525,-104.73684210526315,0.12276122052682924,0.9785205516139348,0.017763503815275913,32.62800378305968,-104.73648183429745,2678.9371771197616,27648.751176830185,2678.9473684210525,30327.698545251238,0.0968917966669224,0.08833301917461964,0.00236089291438847,ok
2678.9473684210525,-97.10526315789474,0.13851331608216474,0.977414017821279,0.018678607261802257,32.62800378305968,-97.1043729771421,2678.9270993831365,26905.5559701362,2678.9473684210525,29584.503338557253,0.09956780310938787,0.0905517009606753,0.002740391374457392,ok
2678.9473684210525,-89.4736842105263,0.155043124970309,0.976166876008995,0.019709993540561143,32.62800378305968,-89.47188378299023,2678.908155209069,26173.332269509578,2678.9473684210525,28852.27963793063,0.10235258268317031,0.09284909854011134,0.0031821356701249998,ok
2678.9473684210525,-81.84210526315789,0.17244649775119777,0.9747510535322538,0.020880878728826126,32.62800378305968,-81.83891199050862,2678.8762244998243,25454.323026496248,2678.9473684210525,28133.2703949173,0.10524248559709458,0.09522093190359425,0.0037024601989576657,ok
2678.9473684210525,-74.21052631578948,0.19082392774482868,0.9731304552776388,0.02222111348539275,32.62800378305968,-74.2058210048198,2678.836510201647,24751.348819557497,2678.9473684210525,27430.29618797855,0.10822992030579523,0.09765977340688209,0.004319802094273875,ok
2678.9473684210525,-66.57894736842104,0.21027169477625537,0.9712578780393595,0.02376973486144971,32.62800378305968,-66.57303314166705,2678.7975644962753,24067.724841667532,2678.9473684210525,26746.672210088585,0.11130248422395853,0.10015442457495174,0.005052513328808377,ok
2678.9473684210525,-58.94736842105263,0.23086905101753383,0.9690703820210739,0.025578794068571907,32.62800378305968,-58.94721440067704,2678.9391792451765,23408.189793405694,2678.9473684210525,26087.137161826748,0.11444452573602504,0.10269195744350448,0.005911471140272139,ok
2678.9473684210525,-51.31578947368422,0.25271862506919335,0.9664821375924592,0.027719272211036275,32.62800378305968,-51.31628370062177,2678.957946703429,22776.44570461963,2678.9473684210525,25455.393073040683,0.11761966645041855,0.1052412720171531,0.007042082072073039,ok
2678.9473684210525,-43.68421052631578,0.27601601098708056,0.9633729798961761,0.030290545625862367,32.62800378305968,-43.68404434915948,2678.9378746464135,22169.669828502294,2678.9473684210525,24848.617196923347,0.12083796896254423,0.10781034024614088,0.0022223713037995596,ok
2678.9473684210525,-36.05263157894737,0.3004995676088288,0.9595693327929974,0.03343616178019116,32.62800378305968,-36.04937711749341,2678.8238545420195,21609.761979611118,2678.9473684210525,24288.70934803217,0.12396359835288787,0.11029090991033054,0.0026782493427298703,ok
2678.9473684210525,-28.42105263157896,0.3261819820439346,0.9548108249251089,0.03737144778693491,32.62800378305968,-28.42061566504475,2678.9251462223074,21096.475769807745,2678.9473684210525,23775.423138228798,0.1269844866722363,0.11267623422082572,0.002878159956962086,ok
2678.9473684210525,-20.78947368421052,0.352878751975666,0.9486882890583073,0.04243478494877989,32.62800378305968,-20.790587715421736,2678.9966687353262,20635.99038993334,2678.9473684210525,23314.937758354394,0.12982156989383925,0.11490473174329478,0.0032258678192057643,ok
2678.9473684210525,-13.157894736842081,0.3803185008069355,0.9405197559216789,0.04919016185277154,32.62800378305968,-13.157881606021192,2678.942585464147,20233.860189645027,2678.9473684210525,22912.80755806608,0.13239898666667346,0.11691900168388876,0.003341088984566806,ok
2678.9473684210525,-5.526315789473699,0.4080879196164914,0.9290776267073141,0.05865280271305125,32.62800378305968,-5.526305034071129,2678.942593074032,19894.989592648802,2678.9473684210525,22573.936961069856,0.1346541339264586,0.11867414167471246,0.0030684043528650014,ok
